"eventname","userid","timecreated"
"\mod_resource\event\course_module_viewed","1010","1726415574"
"\mod_choice\event\answer_created","1010","1726415596"
"\core\event\course_viewed","1010","1726415649"
"\core\event\course_viewed","1010","1726415652"
"\core\event\course_viewed","1010","1726415653"
"\core\event\course_viewed","1010","1726415657"
"\core\event\course_viewed","1010","1726415660"
"\core\event\course_viewed","1010","1726415662"
"\mod_url\event\course_module_viewed","1010","1726415663"
"\mod_url\event\course_module_viewed","1010","1726415673"
"\core\event\course_viewed","1010","1726452943"
"\mod_workshop\event\course_module_viewed","1010","1726452946"
"\mod_workshop\event\course_module_viewed","1010","1726453028"
"\mod_workshop\event\submission_assessed","1010","1726453096"
"\mod_workshop\event\course_module_viewed","1010","1726453097"
"\core\event\course_viewed","1010","1726563088"
"\mod_resource\event\course_module_viewed","1010","1726563099"
"\core\event\course_viewed","1010","1726563425"
"\mod_resource\event\course_module_viewed","1010","1726563427"
"\mod_workshop\event\course_module_viewed","1010","1726565364"
"\mod_workshop\event\submission_assessed","1010","1726565647"
"\core\event\course_viewed","1010","1726589445"
"\core\event\course_viewed","1010","1726589448"
"\mod_resource\event\course_module_viewed","1010","1726623418"
"\mod_resource\event\course_module_viewed","1010","1726625649"
"\core\event\course_viewed","1010","1726627069"
"\core\event\course_viewed","1010","1726627220"
"\core\event\course_viewed","1010","1726627225"
"\core\event\course_viewed","1010","1726632438"
"\mod_resource\event\course_module_viewed","1010","1726632440"
"\mod_resource\event\course_module_viewed","1010","1726632447"
"\core\event\course_viewed","1010","1726633486"
"\mod_choice\event\course_module_viewed","1010","1726633488"
"\mod_choice\event\answer_created","1010","1726633489"
"\core\event\course_viewed","1010","1726633492"
"\mod_resource\event\course_module_viewed","1010","1726633495"
"\mod_workshop\event\course_module_viewed","1010","1726633559"
"\core\event\course_viewed","1010","1726633561"
"\core\event\course_viewed","1010","1726633562"
"\core\event\course_viewed","1010","1726633664"
"\mod_resource\event\course_module_viewed","1010","1726633674"
"\core\event\course_viewed","1010","1726633681"
"\core\event\course_viewed","1010","1726633684"
"\core\event\course_viewed","1010","1726633692"
"\mod_choicegroup\event\course_module_viewed","1010","1726633695"
"\core\event\course_viewed","1010","1726634772"
"\mod_resource\event\course_module_viewed","1010","1726634774"
"\core\event\course_viewed","1010","1726634895"
"\mod_url\event\course_module_viewed","1010","1726634898"
"\core\event\course_viewed","1010","1726634899"
"\mod_url\event\course_module_viewed","1010","1726634900"
"\core\event\course_viewed","1010","1726634908"
"\mod_workshop\event\course_module_viewed","1010","1726634913"
"\core\event\course_viewed","1010","1726634915"
"\gradereport_user\event\grade_report_viewed","1010","1726634919"
"\gradereport_user\event\grade_report_viewed","1010","1726635081"
"\mod_workshop\event\course_module_viewed","1010","1726635095"
"\core\event\course_viewed","1010","1726635134"
"\core\event\course_viewed","1010","1726635217"
"\core\event\course_viewed","1010","1726635230"
"\core\event\course_viewed","1010","1726635232"
"\mod_workshop\event\course_module_viewed","1010","1726635235"
"\core\event\course_viewed","1010","1726693912"
"\core\event\course_viewed","1010","1726693912"
"\mod_workshop\event\course_module_viewed","1010","1726693915"
"\core\event\course_viewed","1010","1726693922"
"\core\event\course_viewed","1010","1726693925"
"\core\event\course_viewed","1010","1726694063"
"\mod_workshop\event\course_module_viewed","1010","1726694065"
"\mod_quiz\event\course_module_viewed","1010","1726694088"
"\mod_quiz\event\attempt_viewed","1010","1726694092"
"\mod_quiz\event\attempt_updated","1010","1726694184"
"\mod_quiz\event\attempt_viewed","1010","1726694185"
"\mod_quiz\event\attempt_updated","1010","1726694231"
"\mod_quiz\event\attempt_viewed","1010","1726694232"
"\mod_quiz\event\attempt_viewed","1010","1726694238"
"\mod_quiz\event\attempt_updated","1010","1726694291"
"\mod_quiz\event\attempt_viewed","1010","1726694292"
"\mod_quiz\event\attempt_updated","1010","1726694298"
"\mod_quiz\event\attempt_viewed","1010","1726694335"
"\mod_quiz\event\attempt_updated","1010","1726694337"
"\mod_quiz\event\attempt_submitted","1010","1726694339"
"\core\event\course_viewed","1010","1726694782"
"\core\event\course_viewed","1010","1726694788"
"\core\event\course_viewed","1010","1726694790"
"\mod_url\event\course_module_viewed","1010","1726694791"
"\core\event\course_viewed","1010","1726694795"
"\mod_resource\event\course_module_viewed","1010","1726694797"
"\mod_resource\event\course_module_viewed","1010","1726694811"
"\core\event\course_viewed","1010","1726695274"
"\mod_resource\event\course_module_viewed","1010","1726695276"
"\core\event\course_viewed","1010","1726695279"
"\core\event\course_viewed","1010","1726695284"
"\mod_workshop\event\course_module_viewed","1010","1726695287"
"\core\event\course_viewed","1010","1727056041"
"\core\event\course_viewed","1010","1727056046"
"\core\event\course_viewed","1010","1727225700"
"\core\event\course_viewed","1010","1727225705"
"\mod_workshop\event\course_module_viewed","1010","1727225707"
"\mod_workshop\event\submission_viewed","1010","1727225748"
"\mod_workshop\event\submission_updated","1010","1727225749"
"\core\event\course_viewed","1010","1727256260"
"\core\event\course_viewed","1010","1727256272"
"\core\event\course_viewed","1010","1727256275"
"\core\event\course_viewed","1010","1727256276"
"\mod_quiz\event\course_module_viewed","1010","1727256278"
"\mod_quiz\event\attempt_started","1010","1727256283"
"\mod_quiz\event\attempt_viewed","1010","1727256287"
"\mod_quiz\event\attempt_viewed","1010","1727256313"
"\mod_quiz\event\course_module_viewed","1010","1727256324"
"\mod_quiz\event\attempt_started","1010","1727256326"
"\mod_quiz\event\attempt_viewed","1010","1727256327"
"\mod_quiz\event\attempt_updated","1010","1727256331"
"\mod_quiz\event\attempt_viewed","1010","1727256533"
"\mod_quiz\event\attempt_viewed","1010","1727256555"
"\mod_quiz\event\attempt_updated","1010","1727256558"
"\mod_quiz\event\attempt_updated","1010","1727391048"
"\mod_quiz\event\attempt_viewed","1010","1727391063"
"\mod_quiz\event\attempt_viewed","1010","1727391063"
"\mod_quiz\event\attempt_updated","1010","1727391163"
"\mod_quiz\event\attempt_updated","1010","1727391169"
"\mod_quiz\event\attempt_viewed","1010","1727391170"
"\mod_quiz\event\attempt_updated","1010","1727391171"
"\mod_quiz\event\attempt_viewed","1010","1727391172"
"\mod_quiz\event\attempt_viewed","1010","1727391179"
"\mod_quiz\event\attempt_viewed","1010","1727391183"
"\mod_quiz\event\attempt_updated","1010","1727391209"
"\mod_quiz\event\attempt_viewed","1010","1727391210"
"\mod_quiz\event\attempt_updated","1010","1727391211"
"\mod_quiz\event\attempt_viewed","1010","1727391212"
"\core\event\course_viewed","1010","1727693084"
"\core\event\course_viewed","1010","1727693086"
"\mod_page\event\course_module_viewed","1010","1727697992"
"\mod_quiz\event\course_module_viewed","1010","1727698002"
"\mod_quiz\event\attempt_started","1010","1727698005"
"\mod_quiz\event\attempt_viewed","1010","1727698009"
"\mod_quiz\event\attempt_viewed","1010","1727698025"
"\mod_quiz\event\attempt_updated","1010","1727698074"
"\mod_quiz\event\attempt_viewed","1010","1727698075"
"\mod_quiz\event\attempt_updated","1010","1727698134"
"\mod_quiz\event\attempt_viewed","1010","1727698135"
"\mod_quiz\event\attempt_updated","1010","1727698136"
"\mod_quiz\event\attempt_viewed","1010","1727698137"
"\mod_quiz\event\attempt_updated","1010","1727699416"
"\mod_quiz\event\attempt_updated","1010","1727699527"
"\core\event\user_graded","1010","1727699530"
"\mod_quiz\event\attempt_submitted","1010","1727699531"
"\core\event\user_graded","1010","1727699532"
"\mod_quiz\event\attempt_submitted","1010","1727699537"
"\mod_quiz\event\attempt_reviewed","1010","1727699537"
"\mod_quiz\event\course_module_viewed","1010","1727699545"
"\core\event\course_viewed","1010","1727734759"
"\core\event\course_viewed","1010","1727734761"
"\gradereport_user\event\grade_report_viewed","1010","1727734765"
"\core\event\course_viewed","1010","1727734779"
"\core\event\course_viewed","1010","1727734783"
"\core\event\course_viewed","1010","1727734818"
"\core\event\course_viewed","1010","1727734819"
"\mod_workshop\event\course_module_viewed","1010","1727734821"
"\core\event\course_viewed","1010","1727734823"
"\gradereport_user\event\grade_report_viewed","1010","1727734825"
"\core\event\course_viewed","1010","1727734901"
"\mod_workshop\event\submission_assessed","1010","1727737276"
"\core\event\course_viewed","1010","1727757201"
"\core\event\course_viewed","1010","1727757202"
"\mod_workshop\event\course_module_viewed","1010","1727757216"
"\core\event\course_viewed","1010","1727757218"
"\core\event\course_viewed","1010","1727757226"
"\core\event\course_viewed","1010","1727757229"
"\core\event\course_viewed","1010","1727757234"
"\mod_quiz\event\attempt_updated","1010","1727757235"
"\mod_quiz\event\attempt_viewed","1010","1727757236"
"\mod_quiz\event\attempt_updated","1010","1727757238"
"\mod_quiz\event\attempt_viewed","1010","1727757239"
"\core\event\course_viewed","1010","1727757346"
"\core\event\course_viewed","1010","1727757349"
"\core\event\course_viewed","1010","1727757351"
"\core\event\course_viewed","1010","1727757354"
"\mod_resource\event\course_module_viewed","1010","1727757355"
"\mod_workshop\event\submission_viewed","1010","1727757943"
"\core\event\course_viewed","1010","1727757954"
"\mod_resource\event\course_module_viewed","1010","1727757957"
"\mod_resource\event\course_module_viewed","1010","1727758209"
"\core\event\course_viewed","1010","1727758226"
"\core\event\course_viewed","1010","1727758229"
"\mod_resource\event\course_module_viewed","1010","1727758232"
"\mod_resource\event\course_module_viewed","1010","1727758314"
"\core\event\course_viewed","1010","1727758323"
"\core\event\course_viewed","1010","1727758332"
"\mod_resource\event\course_module_viewed","1010","1727758336"
"\core\event\course_viewed","1010","1727758341"
"\core\event\course_viewed","1010","1727758342"
"\core\event\course_viewed","1010","1727758344"
"\mod_workshop\event\course_module_viewed","1010","1727758350"
"\core\event\course_viewed","1010","1727758394"
"\mod_forum\event\course_module_viewed","1010","1727758399"
"\mod_mail\event\course_module_viewed","1010","1727758401"
"\mod_mail\event\course_module_viewed","1010","1727758402"
"\core\event\course_viewed","1010","1727758493"
"\core\event\course_viewed","1010","1727758495"
"\core\event\course_viewed","1010","1727758781"
"\core\event\course_viewed","1010","1727758784"
"\core\event\course_viewed","1010","1727758786"
"\mod_workshop\event\course_module_viewed","1010","1727758797"
"\mod_workshop\event\course_module_viewed","1010","1727759100"
"\core\event\course_viewed","1010","1727798662"
"\mod_resource\event\course_module_viewed","1010","1727798667"
"\mod_resource\event\course_module_viewed","1010","1727798670"
"\core\event\course_viewed","1010","1727798684"
"\core\event\course_viewed","1010","1727800749"
"\core\event\course_viewed","1010","1727800751"
"\core\event\course_viewed","1010","1727869445"
"\mod_resource\event\course_module_viewed","1010","1727869556"
"\mod_resource\event\course_module_viewed","1010","1727869557"
"\core\event\course_viewed","1010","1727869560"
"\core\event\course_viewed","1010","1727869561"
"\core\event\course_viewed","1010","1727869563"
"\mod_resource\event\course_module_viewed","1010","1727869566"
"\mod_resource\event\course_module_viewed","1010","1727869573"
"\core\event\course_viewed","1010","1727870571"
"\mod_resource\event\course_module_viewed","1010","1727870573"
"\core\event\course_viewed","1010","1727871260"
"\core\event\course_viewed","1010","1727871265"
"\core\event\course_viewed","1010","1727892011"
"\core\event\course_viewed","1010","1727892012"
"\core\event\course_viewed","1010","1727892016"
"\mod_forum\event\discussion_viewed","1010","1727892018"
"\core\event\course_viewed","1010","1727892037"
"\core\event\course_viewed","1010","1727892039"
"\core\event\course_viewed","1010","1727892041"
"\core\event\course_viewed","1010","1727892074"
"\core\event\course_viewed","1010","1727892137"
"\mod_resource\event\course_module_viewed","1010","1727892138"
"\mod_resource\event\course_module_viewed","1010","1727893593"
